Brand,Model,Insurance Validity,Fuel Type,Seats,Kms Driven (in kms),RTO,Ownership,Engine Displacement (in cc),Transmission,Year of Manufacture,Mileage (in kmpl),Max Power (in bhp),Torque (in nm),Wheel Size,Registration Month,Registration Year,Depreciation Rate (in %),Price (in lacs),City
MG,Hector Sharp DCT,Comprehensive,Petrol,5,"22,000",KA51,First Owner,1451,Automatic,2019,13.96,141,250,R17,Aug,2020,40,17.95,Bangalore
Volkswagen,Polo 1.2 MPI Highline,Comprehensive,Petrol,5,"75,000",KA03,First Owner,1198,Manual,2015,16.47,74,110,15,Jan,2015,75,5.9,Bangalore
Hyundai,Venue SX Plus Turbo DCT,Comprehensive,Petrol,5,"19,000",KA03,First Owner,998,Automatic,2022,18.15,118.35,172,R16,Feb,2022,15,13.75,Bangalore
BMW,5 Series 530d,Third Party insurance,Diesel,5,"80,000",,First Owner,2993,Automatic,2011,16.2,258,560,17,,,75,11.0,Bangalore
Hyundai,Creta SX,Comprehensive,Petrol,5,"10,723",KA05,First Owner,1497,Manual,2020,,113.18,143.8,17,Aug,2020,30,15.65,Bangalore
Mercedes-Benz,C-Class Progressive C 220d,Comprehensive,Diesel,5,"13,000",KA04,First Owner,1950,Automatic,2019,12.6,194,400,17,Nov,2019,40,44.45,Bangalore
Volkswagen,Vento 1.5 Highline Plus AT 16 Alloy,Comprehensive,Diesel,5,"60,000",KA19,First Owner,1498,Automatic,2019,21.5,108.5,250,16,Jan,2019,40,12.75,Bangalore
Renault,Duster 110PS Diesel RxZ AMT,Comprehensive,Diesel,5,"55,634",KA01,Second Owner,1461,Automatic,2016,19.6,108.45,245,16,Jun,2016,70,8.57,Bangalore
Datsun,RediGO 1.0 S,Third Party,Petrol,5,"64,774",KA05,First Owner,999,Manual,2017,22.5,67,91,,Jun,2017,60,3.02,Bangalore
Maruti,Ciaz AT ZXi,Third Party,Petrol,5,"52,231",KA03,First Owner,1373,Automatic,2016,19.12,91.1,130,15,Jun,2016,70,7.09,Bangalore
Hyundai,Creta 1.6 SX Automatic,Comprehensive,Petrol,5,"69,436",KA18,Second Owner,1591,Automatic,2018,14.8,121.3,151,17,Jun,2018,50,11.46,Bangalore
Hyundai,Santro Sportz,Comprehensive,Petrol,5,"17,705",KA20,First Owner,1086,Manual,2020,20.3,68.05,99,,Jun,2020,30,5.39,Bangalore
Volkswagen,Vento 1.5 TDI Highline AT,Third Party,Diesel,5,"80,109",KA01,First Owner,1498,Automatic,2015,21.21,103.2,250,15,Jun,2015,75,8.37,Bangalore
Honda,City i VTEC V,Comprehensive,Petrol,5,"8,59,000",KA53,Second Owner,1497,Manual,2015,17.4,117.3,145,15,Jun,2015,75,7.94,Bangalore
Renault,Duster 85PS Diesel RxS,Comprehensive,Diesel,5,"75,328",KA01,First Owner,1461,Manual,2016,19.87,83.8,200,16,Jun,2016,70,8.88,Bangalore
Maruti,Baleno 1.3 Alpha,Comprehensive,Diesel,5,"51,983",KA04,First Owner,1248,Manual,2015,27.39,74,190,16,Jun,2015,75,6.95,Bangalore
Ford,Ecosport 1.5 Ti VCT MT Titanium,Third Party,Petrol,5,"63,522",KA03,First Owner,1499,Manual,2014,15.8,110,140,16,Jun,2014,75,6.5,Bangalore
Renault,Duster Petrol RXS CVT,Third Party,Petrol,5,"40,007",KA53,Second Owner,1498,Automatic,2018,14.99,104.5,142,,Jun,2018,50,9.39,Bangalore
Ford,Ecosport 1.5 Ti VCT AT Titanium BSIV,Third Party,Petrol,5,"86,053",KA02,First Owner,1499,Automatic,2016,15.63,110.4,140,16,Jun,2016,70,7.65,Bangalore
Hyundai,Sonata 2.4 GDi MT,Comprehensive,Petrol,5,"27,000",KA03,First Owner,2359,Manual,2013,13.44,198.25,250,17,Mar,2013,75,10.45,Bangalore
Hyundai,Venue SX iMT,Third Party,Petrol,5,"29,916",KA19,First Owner,998,Manual,2021,18,118.35,171.6,,Nov,2021,20,11.55,Bangalore
Hyundai,Verna 1.6 SX VTVT,Comprehensive,Petrol,5,"1,00,000",KA04,First Owner,1591,Manual,2013,17.01,121.3,154.9,16,Jan,2013,75,5.45,Bangalore
Skoda,Rapid 1.6 MPI AT Ambition BSIV,Comprehensive,Petrol,5,"36,279",KA63,Second Owner,1598,Automatic,2017,14.84,103.2,153,15,May,2018,60,8.75,Bangalore
Maruti,Vitara Brezza ZDi,Comprehensive,Diesel,5,"87,000",KA09,Second Owner,1248,Manual,2018,24.3,88.5,200,16,Jul,2018,50,9.75,Bangalore
Kia,Seltos HTE Diesel,Third Party insurance,Diesel,5,"40,000",N/A,Second Owner,1493,Manual,2020,20.8,113.43,250,,,,30,13.0,Bangalore
Ford,Aspire Titanium Diesel BSIV,Comprehensive,Diesel,5,"60,000",,First Owner,1498,Manual,2019,26.1,99.23,215,15,,,40,6.0,Bangalore
Hyundai,Creta SX Opt IVT,Comprehensive,Petrol,5,"8,589",KA53,First Owner,1497,Automatic,2021,,113.18,143.8,17,Sept,2021,20,18.45,Bangalore
Tata,Altroz XZ Option Diesel,Comprehensive,Diesel,5,"22,399",KA11,First Owner,1497,Manual,2021,23.03,88.77,200,16,Jun,2021,20,9.2,Bangalore
Hyundai,Xcent 1.2 VTVT SX,Comprehensive,Petrol,5,"73,278",KA03,Second Owner,1197,Manual,2017,20.14,81.86,113.75,14,Jun,2017,60,6.14,Bangalore
Honda,City V MT,Third Party,Petrol,5,"25,196",KA01,First Owner,1497,Manual,2017,17.4,117.60,145,15,Jun,2017,60,8.13,Bangalore
Volkswagen,Vento 1.2 TSI Highline Plus AT,Comprehensive,Petrol,5,"55,788",KA05,First Owner,1197,Automatic,2018,18.19,103.2,175,15,Jun,2018,50,9.72,Bangalore
Hyundai,EON Sportz,Comprehensive,Petrol,5,"68,622",KA05,Second Owner,814,Manual,2014,21.1,55.2,74.5,,Jun,2014,75,3.01,Bangalore
Maruti,Swift Dzire AMT ZXI Plus,Zero Dep,Petrol,5,"43,996",KA51,Second Owner,1197,Automatic,2017,21.21,81.80,113,15,Jun,2017,60,7.26,Bangalore
Maruti,Swift Dzire ZDi,Third Party,Diesel,5,"79,885",KA02,First Owner,1248,Manual,2012,19.3,73.9,190,14,Jun,2012,75,5.27,Bangalore
Maruti,Swift Dzire VXI Optional,Comprehensive,Petrol,5,"21,580",KA41,First Owner,1197,Manual,2016,20.85,83.14,115,,Jun,2016,70,6.22,Bangalore
Maruti,Alto 800 LXI,Comprehensive,Petrol,5,"72,717",KA04,First Owner,796,Manual,2013,22.74,47.3,69,,Jun,2013,75,2.76,Bangalore
Maruti,SX4 S Cross Alpha,Third Party,Petrol,5,"13,416",KA41,First Owner,1462,Manual,2020,18.55,103.25,138,16,Jun,2020,30,11.24,Bangalore
Hyundai,Xcent 1.2 VTVT SX,Comprehensive,Petrol,5,"38,534",KA03,Second Owner,1197,Manual,2018,20.14,81.86,113.75,14,Jun,2018,50,6.3,Bangalore
Hyundai,Venue SX Turbo BSIV,Third Party,Petrol,5,"81,834",KA04,First Owner,998,Manual,2019,18.27,118.35,171.6,16,Jun,2019,40,8.63,Bangalore
Toyota,Innova 2.0 V,Third Party,Petrol,8,"70,000",,Second Owner,1998,Manual,2005,12.4,132,18.5 kg,15,,,75,4.25,Bangalore
Maruti,Swift VDI,Third Party,Diesel,5,"32,000",KA53,Second Owner,1248,Manual,2017,28.4,74,190,,Dec,2017,60,6.75,Bangalore
Hyundai,Verna CRDi 1.6 SX,Comprehensive,Diesel,5,"80,000",KA01,First Owner,1582,Manual,2018,22,126.2,259.87,16,Aug,2018,50,10.75,Bangalore
Maruti,Baleno LXI,Third Party insurance,Petrol,5,"1,20,000",,First Owner,1590,Manual,2006,15.4,94,130 ,13,,,75,1.0,Bangalore
Tata,Indica Aqua 1.4 TDI,Third Party insurance,Diesel,5,"1,00,000",,Third Owner,1405,Manual,2010,17,71 PS at 4500 ,135 Nm at 2500 r,,,,75,1.3,Bangalore
Volkswagen,Tiguan 2.0 TDI Comfortline,Comprehensive,Diesel,5,"73,081",KA05,First Owner,1968,Automatic,2019,16.65,141,340,17,Nov,2019,40,25.75,Bangalore
Mahindra,XUV500 W11 Option,Comprehensive,Diesel,7,"92,000",KA03,Second Owner,2179,Manual,2019,15.1,152.87,360,R18,Nov,2019,40,16.75,Bangalore
Maruti,S-Presso VXI Plus 2019-2022,Third Party insurance,Petrol,5,"25,000",,Second Owner,998,Manual,2020,21.7,65.71,89,,,,30,4.85,Bangalore
Maruti,Wagon R VXI 1.2,Comprehensive,Petrol,5,"19,091",KA01,First Owner,1197,Manual,2020,20.52,81.80,113,,Jun,2020,30,5.45,Bangalore
Ford,Ecosport 1.5 Diesel Titanium Plus BSIV,Third Party,Diesel,5,"63,086",KA05,First Owner,1498,Manual,2019,23,98.96,205,16,Jun,2019,40,11.07,Bangalore
Honda,Jazz 1.2 V i VTEC,Third Party,Petrol,5,"52,697",KA51,First Owner,1199,Manual,2016,18.7,88.7,110,15,Jun,2016,70,6.18,Bangalore
Ford,Ecosport 1.5 TDCi Titanium BSIV,Comprehensive,Diesel,5,"38,196",KA03,First Owner,1498,Manual,2017,22.77,98.59,205,16,Jun,2017,60,9.04,Bangalore
Maruti,Vitara Brezza ZDi,Third Party,Diesel,5,"67,864",KA05,Third Owner,1248,Manual,2016,24.3,88.5,200,16,Jun,2016,70,7.49,Bangalore
Mahindra,XUV500 W11 AT BSIV,Comprehensive,Diesel,7,"71,215",KA03,First Owner,2179,Automatic,2018,15.1,152.87,360,17,Jun,2018,50,15.66,Bangalore
Hyundai,Verna SX Opt Turbo,Comprehensive,Petrol,5,"47,383",KA01,First Owner,998,Automatic,2020,19.2,118.41,172,16,Jun,2020,30,14.75,Bangalore
Renault,Duster RXZ,Zero Dep,Petrol,5,"20,575",KA05,First Owner,1498,Manual,2020,16.42,104.55,142,R16,Jun,2020,30,10.63,Bangalore
Ford,Ecosport 1.5 Diesel Titanium BSIV,Comprehensive,Diesel,5,"1,02,143",KA02,First Owner,1498,Manual,2017,23,98.96,205,16,Mar,2017,60,7.28,Bangalore
Maruti,SX4 S Cross DDiS 200 Zeta,Comprehensive,Diesel,5,"33,520",KA03,First Owner,1248,Manual,2016,23.65,88.5,200,16,Jun,2016,70,8.95,Bangalore
Hyundai,i20 Asta 1.4 CRDi,Third Party,Diesel,5,"71,249",KA04,Second Owner,1396,Manual,2015,22.54,88.73,219.7,16,Jun,2015,75,6.42,Bangalore
Honda,City i VTEC V,Comprehensive,Petrol,5,"92,028",KA01,Third Owner,1497,Manual,2015,17.4,117.3,145,15,Aug,2015,75,5.78,Bangalore
Tata,Safari Storme VX,Third Party,Diesel,7,"80,000",,Second Owner,2179,Manual,2013,14,138.1,320,16,,,75,6.55,Bangalore
Hyundai,i20 Magna Plus BSIV,Third Party insurance,Petrol,5,"29,000",,First Owner,1197,Manual,2019,18.6,81.86,117,,,,40,6.34,Bangalore
Kia,Seltos GTX Plus Diesel AT,Comprehensive,Diesel,5,"17,725",KA53,First Owner,1493,Automatic,2019,18,113.43,250,17,Oct,2019,40,19.45,Bangalore
Skoda,Slavia 1.0 TSI Ambition AT,Comprehensive,Petrol,5,"10,066",KA05,First Owner,999,Automatic,2022,18.07,113.98,178,16,Apr,2022,15,15.55,Bangalore
Honda,Amaze VX Petrol,Comprehensive,Petrol,5,"4,119",KA05,First Owner,1199,Manual,2022,18.6,88.76,110,R15,Apr,2022,15,8.85,Bangalore
Skoda,Rapid 1.6 MPI Style BSIV,Comprehensive,Petrol,5,"61,272",KA04,First Owner,1598,Manual,2019,14.3,103.2,153,16,Oct,2019,40,9.45,Bangalore
Ford,Ecosport 1.5 Ti VCT AT Titanium BSIV,Comprehensive,Petrol,5,"31,717",KA05,Third Owner,1499,Automatic,2015,15.63,110.4,140,16,Mar,2015,75,6.15,Bangalore
Maruti,Wagon R LXI,Comprehensive,Petrol,5,"41,000",KA41,First Owner,998,Manual,2008,18.9,67.1,90,13,Dec,2008,75,2.45,Bangalore
Tata,Altroz XZ,Comprehensive,Petrol,5,"23,751",KA69,First Owner,1199,Manual,2020,19.33,86.83,113,16,Nov,2020,30,8.95,Bangalore
Renault,Duster 110PS Diesel RxZ AMT,Comprehensive,Diesel,5,"65,060",KA04,First Owner,1461,Automatic,2016,19.6,108.45,245,16,Jun,2016,70,9.16,Bangalore
Ford,Ecosport 1.5 Ti VCT AT Titanium BE BSIV,Comprehensive,Petrol,5,"55,944",KA03,First Owner,1499,Automatic,2016,16.05,110.4,140,16,Jun,2016,70,7.77,Bangalore
Maruti,Swift ZXI,Third Party,Petrol,5,"63,888",KA04,Second Owner,1197,Manual,2014,18.6,85.8,114,15,Jun,2014,75,5.3,Bangalore
Hyundai,Grand i10 1.2 Kappa Asta,Third Party,Petrol,5,"76,095",KA02,Second Owner,1197,Manual,2018,18.9,81.86,113.75,14,Jun,2018,50,5.63,Bangalore
Fiat,Avventura Urban Cross 1.4 T-Jet Emotion,Comprehensive,Petrol,5,"36,773",KA05,First Owner,1368,Manual,2018,14.4,140,210,16,Jun,2018,50,7.57,Bangalore
Renault,Duster 85PS Diesel RxZ,Third Party,Diesel,5,"72,766",KA01,First Owner,1461,Manual,2017,19.87,83.8,200,16,Jun,2017,60,9.43,Bangalore
Volkswagen,Vento 1.6 Comfortline,Third Party,Petrol,5,"28,561",KA01,First Owner,1598,Manual,2016,16.09,103.2,153,,Jun,2016,70,7.02,Bangalore
Maruti,Ritz VXi,Comprehensive,Petrol,5,"79,844",KA50,First Owner,1197,Manual,2010,18.5,85.80,114,,Jun,2010,75,3.33,Bangalore
Skoda,Rapid 1.6 MPI Style BSIV,Third Party,Petrol,5,"30,027",KA51,Second Owner,1598,Manual,2017,14.3,103.2,153,16,Jun,2017,60,7.34,Bangalore
Honda,Brio EX MT,Third Party,Petrol,5,"65,369",KA51,First Owner,1198,Manual,2012,19.4,86.8,109,,Jun,2012,75,3.29,Bangalore
Maruti,Swift Dzire ZXI,Third Party,Petrol,5,"84,665",KA03,First Owner,1197,Manual,2013,19.1,85.8,114,15,Jun,2014,75,5.03,Bangalore
Tata,Nexon EV Prime XZ Plus Dark Edition,Available,Electric,5,"5,000",,First Owner,0,Automatic,2022,,127,245,16,,,15,15.0,Bangalore
Maruti,Zen VXi - BS III,Third Party insurance,Petrol,5,"50,000",,First Owner,993,Manual,2004,17.3,60,78 ,,,,75,1.5,Bangalore
Honda,City 1.5 GXI,Third Party insurance,Petrol,5,"70,000",,Second Owner,,Manual,2003,,,,14,,,75,1.5,Bangalore
BMW,X1 sDrive 20D xLine,Comprehensive,Diesel,5,"33,000",KA02,Second Owner,1995,Automatic,2013,17.05,184,380,17,Jan,2016,75,17.75,Bangalore
Tata,Altroz XT,Third Party insurance,Petrol,5,"40,000",,First Owner,1199,Manual,2021,19.33,86.83,113,,,,20,6.7,Bangalore
Maruti,Swift Ldi BSIV,Third Party insurance,Diesel,5,"1,20,000",,Third Owner,1248,Manual,2007,17.8,7,190,14,,,75,2.15,Bangalore
Maruti,800 AC BSII,Third Party insurance,Petrol,4,"80,000",N/A,Second Owner,796,Manual,2013,16.1,37,59,,,,75,0.65,Bangalore
Maruti,Swift VXI with ABS,Third Party,Petrol,5,"70,000",,Second Owner,1197,Manual,2008,16.6,8,113,14,,,75,2.2,Bangalore
Volkswagen,Vento 1.6 Highline,Comprehensive,Petrol,5,"48,264",KA05,First Owner,1598,Manual,2014,15.04,103.2,153,15,Jun,2014,75,5.74,Bangalore
Maruti,Ciaz ZXi,Comprehensive,Petrol,5,"60,209",KA50,Second Owner,1373,Manual,2016,20.73,91.1,130,15,Jun,2016,70,6.48,Bangalore
Nissan,Terrano XL Plus 85 PS,Third Party,Diesel,5,"77,662",KA03,Second Owner,1461,Manual,2013,20.45,83.8,200,16,Jun,2013,75,6.19,Bangalore
Maruti,Ciaz ZXi,Comprehensive,Petrol,5,"72,616",KA51,First Owner,1373,Manual,2016,20.73,91.1,130,15,Jun,2016,70,6.35,Bangalore
Maruti,Ciaz ZXi,Comprehensive,Petrol,5,"27,782",KA51,First Owner,1373,Manual,2016,20.73,91.1,130,15,Jun,2016,70,7.9,Bangalore
Hyundai,i20 Asta Option 1.2,Third Party,Petrol,5,"45,904",KA53,First Owner,1197,Manual,2016,18.6,81.83,114.7,16,Jun,2016,70,7.55,Bangalore
Ford,Ecosport 1.5 Diesel Titanium Plus BSIV,Comprehensive,Diesel,5,"70,664",KA04,First Owner,1498,Manual,2017,23,98.96,205,16,Jun,2017,60,7.91,Bangalore
Toyota,Etios 2014-2016 G,Third Party,Petrol,5,"41,937",KA02,Second Owner,1496,Manual,2015,16.78,88.73,132,,Jun,2015,75,4.91,Bangalore
Maruti,Ritz VXi,Comprehensive,Petrol,5,"32,603",KA41,First Owner,1197,Manual,2014,18.5,85.80,114,,Jun,2014,75,4.33,Bangalore
Maruti,Swift Dzire AMT ZXI,Third Party,Petrol,5,"68,881",KA01,Second Owner,1197,Automatic,2017,21.21,81.80,113,15,Jun,2017,60,6.81,Bangalore
Mahindra,TUV 300 T8,Comprehensive,Diesel,7,"55,449",KA03,First Owner,1493,Manual,2016,18.49,100,240,15,Jun,2016,70,7.4,Bangalore
Honda,Jazz 1.2 V i VTEC,Comprehensive,Petrol,5,"64,433",KA03,First Owner,1199,Manual,2015,18.7,88.7,110,15,Jun,2015,75,5.72,Bangalore
Toyota,Fortuner 3.0 Diesel,Comprehensive,Diesel,7,"1,79,000",KA03,Second Owner,2982,Manual,2011,11.5,171,343 ,17,Aug,2011,75,12.25,Bangalore
Toyota,Innova Crysta 2.4 ZX 7 STR,Comprehensive,Diesel,7,"64,000",KA03,First Owner,2393,Manual,2021,12,148,343,17,Sept,2021,20,29.45,Bangalore
BMW,X1 sDrive 20d xLine,Comprehensive,Diesel,5,"49,000",KA02,First Owner,1995,Automatic,2018,20.68,188,400,17,Sept,2018,50,30.95,Bangalore
Hyundai,Getz 1.1 GLE,Comprehensive,Petrol,5,"28,200",,First Owner,1086,Manual,2008,15,6,10,13,,,75,1.7,Bangalore
Maruti,Ertiga VXI AT,Comprehensive,Petrol,7,"60,000",KA03,Second Owner,1462,Automatic,2018,17.99,103.26,138,,Nov,2018,50,8.45,Bangalore
Hyundai,Venue SX Plus Turbo DCT,Comprehensive,Petrol,5,"31,000",KA04,Second Owner,998,Automatic,2019,18.15,118.35,172,R16,Sept,2019,40,10.75,Bangalore
Mahindra,Thar LX 4-Str Hard Top AT,Third Party insurance,Petrol,4,"15,000",N/A,First Owner,1997,Automatic,2022,,150,320,18,,,15,15.8,Bangalore
Hyundai,Santro Xing Base,Third Party insurance,Petrol,5,"1,00,000",,Third Owner,1086,Manual,2003,,,,13,,,75,1.3,Bangalore
Toyota,Glanza V,Third Party,Petrol,5,"38,111",KA36,First Owner,1197,Manual,2021,21.01,81.80,113,R16,Jun,2021,20,8.63,Bangalore
Maruti,Vitara Brezza LDi Option,Comprehensive,Diesel,5,"82,607",KA51,First Owner,1248,Manual,2016,24.3,88.5,200,,Jun,2016,70,7.54,Bangalore
Hyundai,Verna 1.6 SX VTVT,Third Party insurance,Petrol,5,"1,02,028",KA04,First Owner,1591,Manual,2012,17.01,121.3,154.9,16,Oct,2012,75,4.9,Bangalore
Renault,Duster 110PS Diesel RxZ AMT,Third Party,Diesel,5,"95,941",KA01,First Owner,1461,Automatic,2016,19.6,108.45,245,16,Jun,2016,70,9.16,Bangalore
Mahindra,XUV500 W6 2WD,Comprehensive,Diesel,7,"67,000",KA05,First Owner,2179,Manual,2015,16,140,330,,Jun,2015,75,10.67,Bangalore
Mahindra,KUV 100 mFALCON D75 K8,Third Party,Diesel,6,"46,889",KA09,Second Owner,1198,Manual,2016,25.32,77,190,14,Jun,2016,70,4.96,Bangalore
Renault,Duster Petrol RXS,Third Party,Petrol,5,"26,969",KA03,Second Owner,1498,Manual,2018,14.99,104.5,142,,Jun,2018,50,8.2,Bangalore
Maruti,Swift ZXI,Comprehensive,Petrol,5,"40,505",KA53,Second Owner,1197,Manual,2013,18.6,85.8,114,15,Jun,2013,75,5.03,Bangalore
Hyundai,Grand i10 1.2 Kappa Asta,Comprehensive,Petrol,5,"43,311",KA04,Second Owner,1197,Manual,2017,18.9,81.86,113.75,14,Jun,2017,60,5.93,Bangalore
Ford,Figo Titanium BSIV,Third Party,Petrol,5,"37,456",KA19,Second Owner,1194,Manual,2019,20.4,94.93,120,15,Jun,2019,40,6.07,Bangalore
Maruti,Swift Dzire VXi,Comprehensive,Petrol,5,"45,149",KA04,Second Owner,1298,Manual,2012,17.5,85.8,114,14,Jun,2012,75,4.82,Bangalore
Skoda,Rapid Monte Carlo 1.6 MPI BSIV,Third Party,Petrol,5,"16,997",KA05,First Owner,1598,Manual,2019,14.3,103.2,153,16,Jun,2019,40,11.99,Bangalore
Mercedes-Benz,CLA 200 CDI Style,Comprehensive,Diesel,5,"33,609",KA01,First Owner,2143,Automatic,2018,17.9,134.1,300,16,Dec,2018,50,33.0,Bangalore
Honda,Brio S MT,Third Party insurance,Petrol,5,"68,410",KA53,Second Owner,1198,Manual,2012,19.4,86.8,109,,Feb,2013,75,3.25,Bangalore
Skoda,Kodiaq 2.0 TDI Style,Comprehensive,Diesel,7,"72,000",KA50,First Owner,1968,Automatic,2017,16.25,148,340,18,Sept,2017,60,27.95,Bangalore
Honda,City 1.5 V MT Exclusive,Third Party insurance,Petrol,5,"42,387",KA05,Second Owner,1497,Manual,2016,17,"118PS at 6,600 ",146Nm at 4800 r,15,Mar,2016,70,6.9,Bangalore
Maruti,Swift Dzire LXI,Third Party insurance,Petrol,5,"60,000",KA05,First Owner,1197,Manual,2015,19,85.8,114,14,Dec,2015,75,5.3,Bangalore
Hyundai,i10 Magna,Third Party insurance,Petrol,5,"60,000",,Fourth Owner,1197,Manual,2011,20.36,78.9,111.7,13,,,75,2.5,Bangalore
Hyundai,Santro Xing XL,Comprehensive,Petrol,5,"1,10,000",N/A,Third Owner,1086,Manual,2007,,,,13,,,75,1.7,Bangalore
Hyundai,Creta 1.6 EX Petrol,Comprehensive,Petrol,5,"32,000",KA04,First Owner,1591,Manual,2018,15.8,121.3,151,,Oct,2018,50,9.4,Bangalore
Hyundai,Xcent 1.2 VTVT SX,Zero Dep,Petrol,5,"27,802",KA30,First Owner,1197,Manual,2018,20.14,81.86,113.75,14,Jun,2018,50,6.58,Bangalore
Maruti,Swift ZXI BSIV,Third Party,Petrol,5,"67,231",KA03,First Owner,1197,Manual,2016,22,81.80,113,15,Jun,2016,70,6.09,Bangalore
Renault,KWID RXT Optional,Third Party,Petrol,5,"28,601",KA02,Second Owner,799,Manual,2017,25.17,53.3,72,,Jun,2017,60,4.25,Bangalore
Mahindra,Marazzo M8,Third Party,Diesel,7,"63,382",KA51,First Owner,1497,Manual,2018,17.3,121,300,17,Jun,2018,50,11.63,Bangalore
Hyundai,i10 Magna 1.2,Comprehensive,Petrol,5,"70,871",KA51,Second Owner,1197,Manual,2010,20.36,78.9,111.7,13,May,2010,75,2.74,Bangalore
Maruti,Celerio ZXI,Comprehensive,Petrol,5,"67,180",KA13,Second Owner,998,Manual,2015,23.1,67.04,90,,Jun,2015,75,4.38,Bangalore
Hyundai,Verna 1.6 CRDi SX,Comprehensive,Diesel,5,"76,309",KA28,Second Owner,1582,Manual,2016,23.9,126.2,259.9,16,Jun,2016,70,8.17,Bangalore
Ford,Ecosport 1.5 TDCi Platinum Edition BSIV,Comprehensive,Diesel,5,"70,681",KA20,First Owner,1498,Manual,2017,22.77,98.59,205,17,Jun,2017,60,8.86,Bangalore
Renault,Duster 85PS Diesel RxZ,Third Party,Diesel,5,"60,861",KA05,First Owner,1461,Manual,2017,19.87,83.8,200,16,Jun,2017,60,9.71,Bangalore
Maruti,Ciaz ZXi,Comprehensive,Petrol,5,"54,745",KA05,Second Owner,1373,Manual,2014,20.73,91.1,130,15,Jun,2014,75,6.12,Bangalore
Renault,Duster 110PS Diesel RxZ AWD,Comprehensive,Diesel,5,"53,433",KA53,First Owner,1461,Manual,2016,19.72,108.45,245,16,Jun,2016,70,8.71,Bangalore
Maruti,Ciaz Alpha,Third Party,Petrol,5,"15,286",KA01,First Owner,1462,Manual,2020,20.65,103.25,138,16,Jun,2020,30,10.24,Bangalore
Hyundai,i20 Magna 1.4 CRDi,Third Party insurance,Diesel,5,"1,20,000",,Third Owner,1396,Manual,2010,21.9,90PS at 4000,22.4 kgm at 1750-2750r,14,,,75,3.0,Bangalore
Hyundai,Creta SX,Third Party,Petrol,5,"14,247",KA04,Second Owner,1497,Manual,2020,,113.18,143.8,17,Dec,2020,30,15.45,Bangalore
Maruti,800 Std,Third Party insurance,Petrol,4,"90,000",,Third Owner,796,Manual,2003,16.1,37,59,12,,,75,0.6,Bangalore
Maruti,Alto 800 LXI,Third Party insurance,Petrol,5,"80,000",N/A,Third Owner,796,Manual,2014,22.74,47.3,69,,,,75,2.1,Bangalore
Mahindra,Bolero ZLX BSIII,Comprehensive,Diesel,7,"1,20,000",,Third Owner,2523,Manual,2016,15.96,62.1,195,,,,70,6.5,Bangalore
Volkswagen,Vento 1.6 Highline,Comprehensive,Petrol,5,"19,073",KA03,First Owner,1598,Manual,2018,16.09,103.2,153,15,Aug,2018,50,9.65,Bangalore
Tata,Tiago XZ Plus,Comprehensive,Petrol,5,"20,090",KA03,First Owner,1199,Manual,2021,19.01,84.82,113,15,Aug,2021,20,7.25,Bangalore
Toyota,Etios Liva G,Comprehensive,Petrol,5,"24,756",KA03,First Owner,1197,Manual,2016,18.3,,,14,Apr,2016,70,5.5,Bangalore
Ford,Ecosport 1.5 Petrol Titanium Plus BSIV,Third Party,Petrol,5,"29,873",KA01,Second Owner,1497,Manual,2018,17,121.36,150,16,Jun,2018,50,7.73,Bangalore
Maruti,Swift ZXI BSIV,Third Party insurance,Petrol,5,"97,855",KA41,Second Owner,1197,Manual,2015,22,81.80,113,15,Jun,2015,75,4.94,Bangalore
Maruti,Ciaz AT ZXi,Third Party,Petrol,5,"75,538",KA03,Second Owner,1373,Automatic,2015,19.12,91.1,130,15,Jun,2015,75,6.41,Bangalore
Maruti,Swift Dzire ZDi,Third Party,Diesel,5,"63,330",KA04,First Owner,1248,Manual,2012,19.3,73.9,190,14,Jun,2012,75,5.67,Bangalore
Hyundai,Santro Xing GLS,Third Party,Petrol,5,"76,954",KA32,First Owner,1086,Manual,2014,17.92,62.1,96.1,13,Jun,2014,75,3.33,Bangalore
Toyota,Etios Liva GD Xclusive Edition,Third Party,Diesel,5,"97,292",KA09,Second Owner,1364,Manual,2013,23.59,67.1,170,14,Jun,2013,75,4.94,Bangalore
Hyundai,Creta 1.6 VTVT SX Plus,Comprehensive,Petrol,5,"54,310",KA01,Second Owner,1591,Manual,2017,13,121.3,151,17,Jun,2017,60,10.0,Bangalore
Hyundai,Verna 1.6 SX,Third Party,Diesel,5,"81,213",KA05,Second Owner,1582,Manual,2013,22.32,126.32,259.8,16,Jun,2013,75,5.62,Bangalore
Hyundai,Elantra 2.0 SX AT,Comprehensive,Petrol,5,"54,520",KA01,First Owner,1999,Automatic,2017,14.62,149.92,192.2,16,Jun,2017,60,11.63,Bangalore
Hyundai,Grand i10 Asta Option,Third Party,Petrol,5,"99,197",KA51,First Owner,1197,Manual,2013,18.9,82,114,14,Jun,2013,75,4.09,Bangalore
Ford,Ecosport 1.5 Petrol Titanium Plus BSIV,Third Party,Petrol,5,"18,517",KA01,First Owner,1497,Manual,2018,17,121.36,150,16,Jun,2018,50,8.61,Bangalore
Renault,Duster 85PS Diesel RxZ,Third Party,Diesel,5,"79,046",KA04,First Owner,1461,Manual,2016,19.87,83.8,200,16,Jun,2016,70,9.06,Bangalore
