Brand,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement (in cc),Transmission,Mileage (in kmpl),Max Power (in bhp),Wheel Size,Registration Month,Registration Year,Price (in lacs),City
Maruti,Third Party,Petrol,5,49557.0,Second Owner,796,Manual,22.74,47.3,16,Jun,2015,2.92,Hyderabad
Toyota,Third Party,Diesel,7,40000.0,First Owner,2755,Automatic,11.36,171.5,17,Jul,2018,23.99,Hyderabad
Others,Third Party,Diesel,5,128000.0,First Owner,2993,Automatic,14.7,241.6,17,Apr,2012,37.0,Hyderabad
Hyundai,Third Party,Petrol,5,67048.0,First Owner,1197,Manual,18.9,82.0,16,Jun,2014,4.16,Pune
Maruti,Not Available,Petrol,5,55811.0,First Owner,998,Manual,20.51,67.04,16,Oct,2017,4.35,Jaipur
Maruti,Third Party,CNG,5,77819.0,First Owner,998,Manual,26.6,58.16,16,Jun,2014,3.34,Pune
Hyundai,Third Party,Petrol,5,36000.0,First Owner,1197,Manual,18.6,81.86,15,Apr,2020,7.65,Hyderabad
Tata,Third Party,Diesel,5,121532.0,First Owner,1396,Manual,25.0,69.0,16,Jun,2013,0.7,Kolkata
Maruti,Not Available,Petrol,5,46241.0,First Owner,1197,Manual,22.0,81.8,16,Feb,2019,6.7,Hyderabad
Honda,Comprehensive,Petrol,5,38841.0,Second Owner,1497,Manual,17.4,117.3,15,Jun,2014,5.79,Bangalore
Maruti,Third Party,Petrol,5,13159.0,Second Owner,796,Manual,22.05,47.33,16,Jun,2021,4.61,Bangalore
Maruti,Third Party,CNG,4,27188.0,First Owner,796,Manual,31.59,40.36,16,Jun,2021,4.56,Delhi
BMW,Comprehensive,Diesel,5,36000.0,First Owner,1995,Automatic,18.88,184.0,17,Feb,2017,24.94,Mumbai
Mahindra,Third Party,Diesel,7,60108.0,Second Owner,2179,Manual,16.0,140.0,16,Jun,2017,11.05,Bangalore
Honda,Third Party,Petrol,5,24332.0,First Owner,1799,Automatic,16.5,139.46,17,Jun,2019,18.48,Mumbai
Maruti,Third Party,Petrol,5,51435.0,First Owner,998,Manual,21.79,67.05,16,Jun,2020,5.66,Hyderabad
Maruti,Comprehensive,Petrol,5,68436.0,First Owner,998,Manual,18.9,67.1,14,Jun,2013,3.02,Pune
Mahindra,Third Party,Diesel,7,72000.0,First Owner,2523,Manual,15.4,75.0,16,Jul,2013,4.75,Kolkata
Volkswagen,Others,Petrol,5,53505.0,First Owner,1198,Manual,17.0,73.75,15,Jul,2018,6.25,Pune
Renault,Others,Petrol,5,3990.0,First Owner,999,Manual,21.74,67.0,16,Jul,2020,5.25,Jaipur
Tata,Third Party,Diesel,8,120000.0,First Owner,2179,Manual,14.4,101.59817658967516,16,Jun,2018,2.0,Kolkata
Others,Others,Petrol,5,22980.0,First Owner,1353,Manual,16.5,138.08,17,Jan,2020,15.0,Ahmedabad
Tata,Comprehensive,Diesel,5,31882.0,First Owner,1956,Automatic,14.6,167.67,17,May,2020,21.95,Bangalore
Hyundai,Third Party,Petrol,5,44100.0,First Owner,1197,Manual,18.5,82.85,14,Feb,2013,3.7,Mumbai
Honda,Comprehensive,Petrol,5,8569.0,Second Owner,1199,Automatic,18.2,88.7,15,Jun,2019,7.69,Delhi
Ford,Third Party,Diesel,5,57090.0,First Owner,1498,Manual,22.77,98.59,16,Jun,2016,6.46,Mumbai
Maruti,Third Party,Petrol,5,23676.0,Second Owner,1197,Automatic,21.21,81.8,16,Jun,2019,7.06,Bangalore
Ford,Third Party,Diesel,5,27000.0,First Owner,1498,Manual,21.7,98.96,16,Apr,2021,9.75,Ahmedabad
Hyundai,Comprehensive,Petrol,5,13754.0,First Owner,1086,Automatic,20.3,68.0,16,Jun,2019,5.12,Mumbai
Ford,Not Available,Petrol,5,53373.0,First Owner,1196,Manual,18.16,86.8,14,Apr,2018,3.5,Ahmedabad
Volkswagen,Comprehensive,Diesel,5,81001.0,Second Owner,1968,Automatic,16.96,138.1,16,May,2011,4.4,Mumbai
Hyundai,Third Party,CNG,5,34000.0,First Owner,1086,Manual,30.48,59.17,16,Jul,2019,4.75,Mumbai
Maruti,Third Party,Petrol,5,38856.0,First Owner,998,Manual,20.51,67.04,16,Jun,2018,4.67,Hyderabad
Maruti,Third Party,Petrol,5,67231.0,First Owner,1197,Manual,22.0,81.8,15,Jun,2016,6.09,Bangalore
Maruti,Comprehensive,Petrol,5,29037.0,First Owner,998,Manual,18.9,67.1,13,Jun,2013,2.48,Kolkata
Tata,Third Party,Diesel,5,31140.0,First Owner,1956,Manual,16.35,167.67,16,Jun,2021,15.36,Ahmedabad
Honda,Comprehensive,Petrol,5,40545.0,First Owner,1497,Manual,16.8,116.3,15,Jun,2012,3.96,Delhi
Volkswagen,Third Party,Petrol,5,39851.0,First Owner,999,Manual,18.24,108.62,16,Jun,2020,9.04,Hyderabad
Hyundai,Comprehensive,Diesel,5,60000.0,First Owner,1493,Manual,19.43998454264412,113.98,16,Nov,2020,13.0,Jaipur
Maruti,Third Party,CNG,5,42809.0,First Owner,796,Manual,30.46,47.3,16,Jun,2014,3.33,Pune
Hyundai,Third Party,Petrol,5,9833.0,Second Owner,1197,Manual,18.6,81.86,16,Jun,2019,8.24,Pune
Hyundai,Not Available,Diesel,5,131993.0,Second Owner,1120,Manual,24.0,70.0,14,Oct,2013,2.5,Jaipur
Maruti,Third Party,Petrol,5,75336.0,Second Owner,998,Automatic,23.95,67.05,16,Feb,2015,3.0,Delhi
Mahindra,Third Party,Diesel,7,107000.0,First Owner,2179,Manual,15.1,140.0,17,Dec,2012,5.35,Mumbai
Honda,Third Party,Petrol,5,85922.0,First Owner,1497,Manual,16.8,116.3,15,Feb,2011,3.0,Delhi
Honda,Third Party,Petrol,5,96899.0,First Owner,1198,Manual,19.4,86.8,16,Jun,2014,3.65,Hyderabad
Honda,Third Party,Diesel,5,78000.0,First Owner,1498,Manual,27.3,98.6,16,Jan,2016,5.55,Hyderabad
Maruti,Not Available,Petrol,5,27929.0,First Owner,1197,Automatic,21.21,81.8,15,Sept,2017,5.6,Delhi
Hyundai,Others,Petrol,5,31234.0,First Owner,1197,Manual,18.9,81.86,16,Nov,2018,5.0,Ahmedabad
Hyundai,Comprehensive,Petrol,5,45100.0,First Owner,1197,Manual,18.9,82.0,16,Oct,2017,4.3,Delhi
Maruti,Third Party,Diesel,5,120000.0,Third or More Owners,1248,Manual,26.59,74.0,16,Jun,2018,4.5,Ahmedabad
Hyundai,Third Party,Petrol,5,18182.0,First Owner,1197,Manual,18.6,81.83,16,Jun,2018,8.15,Bangalore
Honda,Third Party,Petrol,5,51891.0,First Owner,1497,Automatic,18.0,117.6,16,Jun,2017,8.59,Mumbai
Maruti,Third Party,Petrol,5,40572.0,First Owner,1197,Manual,21.4,83.1,16,Jun,2018,5.79,Delhi
Maruti,Comprehensive,Petrol,5,35000.0,First Owner,1462,Manual,21.56,103.25,16,Aug,2019,6.95,Kolkata
Renault,Comprehensive,Petrol,5,42453.0,First Owner,999,Manual,23.01,67.0,16,Jun,2017,3.51,Hyderabad
Maruti,Not Available,Petrol,5,47904.0,First Owner,1197,Manual,21.01,81.8,16,Sept,2020,5.8,Hyderabad
Maruti,Not Available,Petrol,5,32992.0,First Owner,998,Manual,18.9,67.1,14,Jul,2011,1.98,Kolkata
Maruti,Not Available,Petrol,5,40416.0,First Owner,1197,Manual,21.01,81.8,16,Nov,2020,6.5,Jaipur
Mercedes-Benz,Third Party,Diesel,5,59700.0,Second Owner,2987,Automatic,11.74,254.8,19,Aug,2012,19.5,Mumbai
Maruti,Third Party,Petrol,5,74350.0,First Owner,1197,Manual,22.0,81.8,16,Jun,2014,4.31,Mumbai
Ford,Third Party,Diesel,5,74324.0,First Owner,1498,Manual,22.7,89.84,16,Jun,2014,4.34,Kolkata
Maruti,Not Available,Petrol,5,50698.0,First Owner,998,Automatic,20.51,67.0,16,Jun,2018,3.15,Kolkata
Maruti,Comprehensive,CNG,5,43000.0,First Owner,998,Manual,32.52,58.33,16,Oct,2020,5.66,Mumbai
Hyundai,Comprehensive,Petrol,5,19539.0,Second Owner,814,Manual,21.1,55.2,16,Jun,2015,2.84,Mumbai
Maruti,Third Party,Petrol,5,48885.0,First Owner,1197,Manual,22.0,81.8,16,Aug,2016,4.0,Ahmedabad
Maruti,Third Party,Petrol,5,30000.0,First Owner,1298,Manual,15.9,101.59817658967516,13,Jun,2018,1.0,Bangalore
Maruti,Third Party,Petrol,5,38041.0,First Owner,1197,Automatic,20.89,81.8,16,Jan,2018,5.0,Hyderabad
Hyundai,Third Party,Petrol,5,72657.0,First Owner,1197,Manual,17.19,81.86,16,Jun,2015,4.45,Kolkata
Renault,Comprehensive,Petrol,5,5300.0,First Owner,999,Manual,23.01,67.0,16,Jun,2018,3.65,Mumbai
Maruti,Third Party,CNG,5,45913.0,First Owner,998,Manual,32.52,58.33,16,Jun,2020,5.66,Delhi
Renault,Third Party,Petrol,5,13501.0,First Owner,999,Manual,20.5,98.63,16,Jun,2021,8.9,Bangalore
Maruti,Third Party,Petrol,5,6433.0,First Owner,796,Manual,22.05,47.33,16,Jun,2020,3.74,Hyderabad
Others,Others,Petrol,5,32733.0,First Owner,1451,Automatic,13.96,141.0,17,Jul,2020,18.25,Ahmedabad
Maruti,Others,Petrol,5,22954.0,First Owner,1197,Manual,20.89,81.8,15,Jan,2018,4.5,Ahmedabad
Hyundai,Comprehensive,Petrol,5,79448.0,First Owner,1591,Automatic,13.0,121.3,17,Jun,2017,10.22,Ahmedabad
Honda,Others,Petrol,5,48600.0,First Owner,1497,Manual,17.4,117.6,15,Jun,2018,8.65,Hyderabad
Hyundai,Not Available,Petrol,5,145632.0,First Owner,1197,Manual,20.36,78.9,13,Aug,2011,1.5,Jaipur
Maruti,Third Party,Diesel,7,21230.0,First Owner,1248,Manual,25.47,88.5,16,Nov,2019,10.5,Jaipur
Maruti,Third Party,Petrol,5,38421.0,First Owner,998,Manual,23.1,67.04,16,Jun,2019,5.06,Jaipur
Tata,Not Available,Petrol,5,32149.0,First Owner,1199,Manual,19.33,86.83,16,Sept,2020,6.5,Jaipur
Honda,Comprehensive,Petrol,5,36200.0,First Owner,1799,Manual,13.5,130.0,15,Jun,2018,2.5,Delhi
Maruti,Comprehensive,Petrol,5,19540.0,First Owner,998,Manual,20.51,67.04,16,Jun,2015,4.04,Bangalore
Renault,Third Party,Diesel,5,91000.0,Second Owner,1461,Manual,20.45,83.8,16,Oct,2012,3.45,Hyderabad
Hyundai,Third Party,Diesel,5,120000.0,First Owner,1396,Manual,22.54,88.76,16,Jun,2018,8.3,Hyderabad
Others,Others,Petrol,5,47946.0,First Owner,1497,Automatic,16.8,113.42,17,Jun,2020,14.13,Hyderabad
Mahindra,Third Party,Petrol,7,20915.0,Second Owner,1999,Automatic,19.43998454264412,197.13,18,Oct,2021,18.3,Jaipur
Maruti,Third Party,Petrol,5,119000.0,Second Owner,1586,Manual,15.5,103.3,16,Jan,2012,2.45,Mumbai
Mahindra,Third Party,Diesel,7,38000.0,First Owner,2179,Automatic,16.0,140.0,17,Apr,2016,11.45,Mumbai
Renault,Third Party,Petrol,5,37410.0,First Owner,999,Manual,23.01,67.0,16,Feb,2017,3.1,Jaipur
Hyundai,Not Available,Diesel,5,99930.0,First Owner,1582,Manual,22.32,126.32,16,Oct,2012,3.5,Ahmedabad
BMW,Comprehensive,Diesel,5,37000.0,First Owner,1995,Automatic,20.68,188.0,17,Jan,2020,32.0,Ahmedabad
Maruti,Not Available,Petrol,5,22651.0,First Owner,998,Automatic,23.95,67.1,16,Sept,2018,2.6,Kolkata
Others,Not Available,Diesel,5,65672.0,First Owner,1493,Manual,20.8,113.43,16,Aug,2020,13.0,Hyderabad
Toyota,Not Available,Diesel,7,99479.0,Second Owner,2755,Automatic,11.36,171.5,17,Sept,2016,16.0,Jaipur
Hyundai,Comprehensive,Petrol,5,47110.0,First Owner,1197,Manual,18.5,101.59817658967516,14,Jan,2021,5.75,Ahmedabad
Toyota,Third Party,Petrol,5,65743.0,First Owner,1798,Automatic,14.28,138.03,16,Jun,2014,9.25,Pune
Maruti,Third Party,Petrol,7,30800.0,Second Owner,1462,Automatic,18.69,103.0,16,Jun,2018,8.5,Hyderabad
Hyundai,Others,Diesel,5,34711.0,First Owner,1493,Automatic,18.5,113.42,17,Oct,2020,16.0,Ahmedabad
Maruti,Third Party,Petrol,5,39128.0,First Owner,1197,Automatic,21.4,83.1,16,Mar,2018,6.55,Kolkata
Others,Third Party,Diesel,4,66000.0,First Owner,2993,Automatic,10.5,271.2,19,Jun,2013,35.0,Hyderabad
Honda,Third Party,Petrol,5,80000.0,Second Owner,1799,Manual,13.5,130.0,15,Jun,2018,3.0,Mumbai
Maruti,Others,Diesel,5,122645.0,First Owner,1248,Manual,24.3,88.5,16,May,2017,6.0,Ahmedabad
Honda,Comprehensive,Diesel,7,62158.0,First Owner,1498,Manual,21.9,98.6,16,Mar,2019,9.0,Hyderabad
Skoda,Third Party,Diesel,5,40000.0,First Owner,1968,Automatic,19.3,141.0,16,Apr,2014,10.25,Mumbai
Maruti,Others,Petrol,5,51419.0,First Owner,1197,Manual,21.21,81.8,16,Jun,2020,5.0,Delhi
Tata,Others,Diesel,5,9600.0,First Owner,1956,Automatic,14.6,167.67,17,Mar,2022,23.65,Pune
Renault,Third Party,Petrol,5,42916.0,First Owner,1498,Manual,14.99,104.5,16,Jun,2019,8.61,Delhi
Others,Comprehensive,Diesel,7,90000.0,First Owner,1999,Automatic,12.81,148.31,18,Jul,2018,35.6,Delhi
Maruti,Comprehensive,Petrol,5,48772.0,First Owner,1197,Manual,18.6,85.8,15,Jun,2014,4.5,Delhi
Honda,Third Party,Petrol,5,47871.0,Third or More Owners,1199,Manual,17.5,88.7,16,Jun,2018,7.09,Jaipur
Honda,Third Party,Petrol,5,34016.0,First Owner,1199,Manual,17.5,88.7,16,Jun,2018,7.86,Pune
Maruti,Third Party,Petrol,5,98618.0,First Owner,796,Manual,22.74,47.3,16,Jun,2016,2.99,Bangalore
Hyundai,Third Party,Petrol,5,44000.0,First Owner,1197,Manual,20.36,78.9,13,Apr,2011,3.0,Hyderabad
Hyundai,Third Party,Petrol,5,19100.0,First Owner,1197,Automatic,17.4,81.86,15,Jun,2018,6.95,Ahmedabad
Maruti,Comprehensive,Petrol,5,24870.0,First Owner,796,Manual,19.7,46.3,12,Oct,2011,1.2,Kolkata
Hyundai,Third Party,Petrol,5,5000.0,First Owner,1197,Automatic,20.7,81.86,14,Jun,2018,7.2,Hyderabad
Maruti,Third Party,Petrol,5,79000.0,First Owner,796,Manual,22.05,47.33,16,Apr,2014,2.45,Hyderabad
Maruti,Comprehensive,Petrol,5,44976.0,First Owner,1197,Manual,19.1,85.8,14,Nov,2014,5.8,Bangalore
Others,Comprehensive,Diesel,5,62000.0,First Owner,1968,Automatic,18.53,187.74,18,Jun,2015,17.0,Delhi
Maruti,Comprehensive,Petrol,5,80867.0,First Owner,998,Manual,20.51,67.04,16,Jun,2018,5.0,Pune
Hyundai,Third Party,Petrol,5,15755.0,First Owner,1197,Manual,18.6,81.83,16,Jun,2018,5.48,Kolkata
Maruti,Third Party,Petrol,5,42156.0,First Owner,1373,Manual,20.73,91.1,16,Jun,2016,6.15,Mumbai
Volkswagen,Comprehensive,Diesel,5,53634.0,First Owner,1498,Manual,21.66,108.62,15,Nov,2018,5.0,Mumbai
Honda,Comprehensive,Petrol,7,66782.0,Second Owner,1497,Automatic,15.4,117.3,16,Jun,2017,8.92,Bangalore
Maruti,Others,CNG,5,50000.0,Second Owner,1586,Manual,22.1,85.7,15,Jun,2018,3.25,Pune
Hyundai,Comprehensive,Petrol,5,56660.0,Second Owner,1197,Manual,20.36,78.9,13,Jun,2014,3.16,Pune
Maruti,Third Party,Petrol,5,16957.0,Second Owner,1197,Manual,21.01,81.8,16,Jun,2019,6.53,Ahmedabad
Others,Comprehensive,Diesel,5,60000.0,First Owner,1248,Manual,20.3,75.0,15,Jul,2014,2.25,Ahmedabad
Hyundai,Comprehensive,Petrol,5,9310.0,Second Owner,1197,Manual,20.7,81.86,14,Jun,2020,6.5,Bangalore
Mercedes-Benz,Others,Petrol,4,6668.0,Second Owner,1991,Automatic,9.6,345.98,17,Aug,2020,60.0,Ahmedabad
Hyundai,Comprehensive,Petrol,5,41000.0,First Owner,1197,Manual,20.36,78.9,13,Oct,2012,2.61,Mumbai
Mercedes-Benz,Third Party,Diesel,5,51090.0,First Owner,2143,Automatic,17.9,136.0,17,Feb,2017,17.0,Kolkata
Hyundai,Third Party,CNG,5,42200.0,First Owner,1197,Manual,18.9,65.39,16,Jul,2019,5.75,Mumbai
Hyundai,Third Party,Diesel,5,50717.0,First Owner,1396,Manual,22.54,88.73,16,Jun,2018,6.26,Pune
Hyundai,Third Party,Petrol,5,30000.0,Second Owner,1197,Manual,18.6,81.83,16,Mar,2018,5.5,Agra
Toyota,Third Party,Petrol,5,13986.0,First Owner,1197,Manual,21.01,81.8,16,Jun,2021,8.72,Hyderabad
Maruti,Third Party,Petrol,5,60017.0,First Owner,1197,Manual,20.89,81.8,16,Dec,2017,4.49,Jaipur
Ford,Third Party,Petrol,5,59423.0,First Owner,1499,Automatic,16.05,110.4,16,Dec,2021,6.75,Jaipur
Honda,Comprehensive,Petrol,5,62000.0,First Owner,1198,Manual,18.0,86.7,16,Oct,2016,3.95,Kolkata
Tata,Comprehensive,Diesel,5,81000.0,First Owner,1497,Manual,21.5,108.5,16,Feb,2017,8.0,Mumbai
Maruti,Comprehensive,Petrol,5,23486.0,Second Owner,1197,Manual,21.4,83.1,16,Nov,2016,5.5,Kolkata
Maruti,Third Party,Petrol,5,67295.0,First Owner,1462,Automatic,20.28,103.25,16,Jun,2019,8.26,Hyderabad
Toyota,Third Party,Petrol,5,80716.0,Second Owner,1496,Manual,17.6,88.73,15,Apr,2017,2.88,Delhi
Mahindra,Third Party,Diesel,7,115996.0,Third or More Owners,2179,Manual,15.1,140.0,17,Aug,2012,5.5,Bangalore
Tata,Third Party,Diesel,5,59951.0,Second Owner,1956,Manual,17.0,138.1,16,Jun,2019,12.91,Pune
Maruti,Third Party,Petrol,5,42678.0,Second Owner,1197,Manual,20.89,81.8,15,Jun,2017,5.35,Mumbai
Hyundai,Third Party,Petrol,5,50000.0,First Owner,1197,Manual,18.5,101.59817658967516,14,Mar,2011,3.0,Delhi
BMW,Comprehensive,Petrol,5,14000.0,First Owner,1998,Automatic,16.13,254.79,18,Jan,2020,45.99,Mumbai
Mercedes-Benz,Others,Diesel,5,50000.0,First Owner,1950,Automatic,12.6,194.0,17,Jun,2018,35.0,Bangalore
Maruti,Third Party,Petrol,5,35588.0,First Owner,998,Manual,20.51,67.04,16,Jun,2018,4.15,Jaipur
Maruti,Not Available,Petrol,5,14633.0,Second Owner,1197,Manual,21.01,81.8,16,Aug,2021,7.5,Ahmedabad
Hyundai,Third Party,Petrol,5,18979.0,First Owner,1086,Manual,20.3,68.0,16,Jun,2019,5.0,Hyderabad
Maruti,Comprehensive,Petrol,5,38000.0,First Owner,1373,Manual,20.73,91.1,16,Nov,2017,5.1,Kolkata
Mercedes-Benz,Comprehensive,Diesel,5,19396.0,First Owner,1950,Automatic,19.43998454264412,194.0,19,Sept,2019,51.95,Bangalore
Maruti,Third Party,Petrol,7,14883.0,First Owner,1462,Manual,19.01,103.26,15,Aug,2021,10.5,Hyderabad
Ford,Not Available,Diesel,5,101860.0,First Owner,1399,Manual,20.0,68.0,16,Oct,2012,1.75,Ahmedabad
Maruti,Third Party,Petrol,5,26877.0,First Owner,998,Manual,20.51,67.04,16,Jun,2016,4.22,Ahmedabad
Tata,Comprehensive,Petrol,5,54000.0,First Owner,1199,Manual,20.3,84.0,15,Nov,2017,4.75,Delhi
Maruti,Comprehensive,Petrol,5,15330.0,Second Owner,1197,Manual,21.21,81.8,16,Jun,2019,6.73,Bangalore
Maruti,Not Available,Diesel,5,102297.0,First Owner,1248,Manual,26.21,88.5,15,Oct,2014,4.5,Jaipur
Ford,Third Party,Petrol,5,88490.0,First Owner,999,Manual,18.88,123.37,16,Aug,2013,4.17,Delhi
Ford,Third Party,Petrol,5,50000.0,Third or More Owners,1196,Manual,15.6,70.0,14,Jun,2018,1.17,Pune
Volkswagen,Third Party,Petrol,5,18449.0,First Owner,999,Automatic,16.35,108.62,16,Jun,2021,13.25,Mumbai
Ford,Comprehensive,Diesel,5,59000.0,First Owner,1498,Manual,25.83,99.0,16,Dec,2015,1.95,Kolkata
Hyundai,Comprehensive,Petrol,5,45500.0,First Owner,1197,Manual,18.9,82.0,16,Sept,2017,4.3,Delhi
Honda,Third Party,Petrol,5,49392.0,First Owner,1199,Manual,18.7,88.7,15,Jun,2018,5.44,Jaipur
Mercedes-Benz,Comprehensive,Petrol,5,26000.0,First Owner,1796,Automatic,11.74,186.0,17,Oct,2013,10.75,Kolkata
Maruti,Third Party,Diesel,5,19836.0,First Owner,1248,Manual,24.3,88.5,16,Jun,2016,7.56,Mumbai
Hyundai,Third Party,Petrol,5,128661.0,First Owner,1197,Manual,17.0,101.59817658967516,14,Nov,2011,3.61,Bangalore
Hyundai,Third Party,Petrol,5,42945.0,First Owner,1197,Manual,18.9,81.86,16,Nov,2017,4.72,Pune
Hyundai,Comprehensive,Petrol,5,86118.0,Second Owner,814,Manual,21.1,55.2,16,Jun,2018,3.52,Bangalore
Others,Third Party,Diesel,5,93000.0,First Owner,1248,Manual,22.1,74.0,16,Jun,2014,3.5,Hyderabad
Mercedes-Benz,Third Party,Diesel,5,13000.0,First Owner,1950,Automatic,16.1,191.76,17,May,2021,72.0,Jaipur
Volkswagen,Third Party,Petrol,5,8122.0,First Owner,999,Manual,20.08,113.98,17,Jun,2021,14.36,Bangalore
Volkswagen,Third Party,Petrol,5,50540.0,Second Owner,1197,Automatic,17.21,103.5,15,Jun,2018,8.3,Hyderabad
Maruti,Third Party,Petrol,5,110000.0,First Owner,1197,Manual,19.1,85.8,14,Jun,2018,5.5,Bangalore
Maruti,Third Party,CNG,5,6872.0,First Owner,998,Manual,35.6,55.92,16,Jun,2022,7.19,Pune
Toyota,Comprehensive,Petrol,5,25555.0,First Owner,1197,Manual,23.87,88.5,16,Jun,2020,8.58,Delhi
Maruti,Third Party,Diesel,5,80088.0,Second Owner,1248,Manual,25.2,74.0,16,Jun,2015,5.43,Hyderabad
Ford,Third Party,Diesel,5,97000.0,First Owner,1498,Manual,25.83,99.0,16,Jul,2017,5.25,Hyderabad
Renault,Third Party,Diesel,5,24990.0,First Owner,1461,Manual,19.64,108.45,16,Dec,2015,5.0,Kolkata
Maruti,Third Party,Petrol,5,80000.0,Second Owner,1197,Manual,21.4,83.1,16,Jun,2018,5.8,Jaipur
Maruti,Third Party,Diesel,5,82400.0,First Owner,1248,Manual,24.3,88.5,16,Feb,2019,8.5,Hyderabad
Others,Not Available,Diesel,5,88273.0,Second Owner,1998,Automatic,14.81,163.7,16,Mar,2016,6.0,Mumbai
Renault,Comprehensive,Diesel,5,39302.0,First Owner,1461,Manual,20.37,108.45,17,Jun,2017,7.89,Mumbai
Mercedes-Benz,Comprehensive,Diesel,5,69000.0,First Owner,1950,Automatic,16.1,191.7,17,Feb,2018,43.5,Ahmedabad
Maruti,Third Party,Petrol,5,44691.0,Second Owner,998,Automatic,23.1,67.04,16,Jun,2017,4.65,Bangalore
Mahindra,Not Available,Diesel,7,57742.0,Second Owner,2523,Manual,15.4,75.0,16,May,2018,8.7,Delhi
Renault,Third Party,Petrol,5,47000.0,First Owner,799,Manual,25.17,53.3,16,Apr,2018,2.75,Ahmedabad
Maruti,Comprehensive,Petrol,5,56477.0,First Owner,1197,Manual,21.4,83.1,16,Mar,2016,4.5,Bangalore
Maruti,Comprehensive,Petrol,5,41085.0,First Owner,1373,Manual,20.73,91.1,15,Jun,2015,6.78,Bangalore
Mercedes-Benz,Third Party,Diesel,6,12000.0,First Owner,1950,Automatic,16.0,160.92,17,Jul,2020,69.5,Delhi
Maruti,Comprehensive,Petrol,5,38371.0,Second Owner,998,Manual,23.1,67.04,16,Jun,2014,3.05,Kolkata
Mercedes-Benz,Third Party,Petrol,5,139585.0,Second Owner,1796,Automatic,11.74,186.0,17,Jan,2012,6.0,Ahmedabad
Tata,Not Available,Petrol,5,11039.0,First Owner,1199,Manual,19.28,84.82,15,Apr,2021,6.0,Ahmedabad
Honda,Comprehensive,Petrol,5,73329.0,Second Owner,1497,Automatic,15.6,116.3,15,May,2013,4.5,Mumbai
Hyundai,Comprehensive,Diesel,5,80000.0,First Owner,1582,Manual,22.0,126.2,16,Aug,2018,10.75,Bangalore
Hyundai,Third Party,Petrol,5,71321.0,First Owner,1197,Manual,18.5,82.85,14,Jun,2012,3.47,Mumbai
Maruti,Third Party,Petrol,5,27588.0,First Owner,796,Manual,24.7,47.3,16,Jun,2017,3.19,Hyderabad
Maruti,Third Party,Petrol,5,82053.0,Second Owner,998,Manual,20.92,67.1,13,Jun,2013,2.28,Hyderabad
Maruti,Not Available,Petrol,4,49833.0,First Owner,796,Manual,16.1,37.0,12,Apr,2011,0.81236,Jaipur
Maruti,Third Party,Petrol,5,45632.0,First Owner,998,Manual,18.9,67.1,13,Oct,2012,2.36,Ahmedabad
Tata,Not Available,Petrol,5,103670.0,First Owner,1368,Manual,13.7,88.8,15,Oct,2012,2.0,Jaipur
Maruti,Comprehensive,Petrol,5,45488.0,First Owner,1197,Manual,22.41,88.5,16,Jun,2020,7.02,Ahmedabad
Maruti,Third Party,CNG,5,95653.0,First Owner,998,Manual,33.54,67.04,16,Jun,2020,5.11,Delhi
BMW,Third Party,Diesel,5,75783.0,First Owner,1995,Automatic,16.09,184.0,17,Aug,2012,13.0,Mumbai
Ford,Comprehensive,Diesel,5,96858.0,First Owner,1498,Manual,22.77,98.59,16,Jun,2015,6.37,Bangalore
Hyundai,Comprehensive,Petrol,5,25000.0,First Owner,998,Automatic,20.25,118.41,16,Jun,2021,13.25,Bangalore
Volkswagen,Not Available,Diesel,5,180119.0,First Owner,1199,Manual,22.07,73.9,15,Aug,2013,4.0,Jaipur
Maruti,Third Party,Petrol,5,1450.0,First Owner,796,Manual,22.05,47.33,16,Jun,2021,4.6,Bangalore
Others,Comprehensive,Diesel,5,160000.0,First Owner,1461,Manual,20.45,83.8,16,Jun,2018,4.5,Delhi
Hyundai,Comprehensive,Diesel,5,56613.0,First Owner,1396,Manual,22.54,88.73,16,Jun,2018,7.72,Hyderabad
Hyundai,Comprehensive,Petrol,5,73000.0,First Owner,1591,Manual,17.0,121.3,16,Feb,2018,8.6,Ahmedabad
Others,Others,Petrol,5,10427.0,First Owner,1353,Automatic,16.5,138.08,17,Jun,2019,18.7,Bangalore
Hyundai,Comprehensive,Petrol,5,33800.0,First Owner,1591,Manual,15.8,121.3,17,Apr,2019,12.5,Hyderabad
Mahindra,Not Available,Diesel,7,119283.0,Third or More Owners,2179,Manual,15.1,140.0,17,Oct,2012,4.3,Jaipur
Ford,Third Party,Petrol,5,62585.0,Second Owner,1194,Manual,19.0,94.68,15,Jun,2018,6.15,Bangalore
Maruti,Third Party,Diesel,5,64092.0,First Owner,1248,Manual,24.3,88.5,16,Jun,2018,6.95,Delhi
Tata,Others,Diesel,5,80000.0,First Owner,1497,Manual,21.5,108.5,16,Jun,2018,7.5,Mumbai
Hyundai,Third Party,Petrol,5,68596.0,First Owner,1197,Manual,18.6,81.83,16,Jun,2018,5.7,Jaipur
Hyundai,Third Party,Petrol,5,121367.0,First Owner,1197,Manual,18.6,81.83,16,Jun,2014,4.33,Delhi
Others,Not Available,Diesel,5,2730.0,First Owner,1493,Manual,19.43998454264412,98.63,16,Jan,2023,12.5,Ahmedabad
